9295,33.0,C,1/29/1985,32.0,N,107,MEM,Memphis,Grizzlies,78,892,428,268,104,332,278,Marc Gasol
9149,16.0,C,7/6/1980,36.0,N,106,SAS,San Antonio,Spurs,68,500,247,104,56,184,130,Pau Gasol
9459,8.0,SF,8/17/1986,30.0,N,103,SAC,Sacramento,Kings,34,329,159,113,42,138,118,Rudy Gay
10121,9.0,F,6/5/1992,24.0,Y,88,DET,Detroit,Pistons,18,6,1,4,0,2,2,Michael Gbinije
9361,15.0,SF,5/29/1987,29.0,N,99,DEN,Denver,Nuggets,19,11,3,3,0,9,5,Alonzo Gee
9250,13.0,SF,5/2/1990,27.0,N,87,IND,Indiana,Pacers,78,853,427,495,195,374,336,Paul George
11748,24.0,G,3/28/1994,23.0,Y,95,ORL,Orlando,Magic,5,5,1,2,1,10,9,Marcus Georges-Hunt
11307,3.0,G,11/8/1987,29.0,Y,108,DAL,Dallas,Mavericks,21,50,20,45,15,29,21,Jonathan Gibson
9144,22.0,PF,6/24/1985,31.0,N,96,OKL,Oklahoma City,Thunder,82,695,362,13,3,158,113,Taj Gibson
9478,20.0,SG,7/28/1977,39.0,N,106,SAS,San Antonio,Spurs,80,212,82,227,89,107,86,Manu Ginobili
9503,27.0,C,6/26/1992,24.0,N,98,UTA,Utah,Jazz,82,622,413,1,0,476,311,Rudy Gobert
9429,8.0,PG,8/17/1994,22.0,N,84,BRO,Brooklyn,Nets,18,51,31,15,5,42,33,Archie Goodwin
9406,0.0,PF,9/16/1995,21.0,N,95,ORL,Orlando,Magic,81,597,316,267,77,217,156,Aaron Gordon
9352,10.0,SG,12/25/1988,28.0,N,109,HOU,Houston,Rockets,79,353,166,661,246,175,147,Eric Gordon
9519,13.0,C,2/17/1984,33.0,N,94,WAS,Washington,Wizards,82,672,390,2,0,159,103,Marcin Gortat
11719,,C,,,N,86,CLE,Cleveland,Cavaliers,1,0,0,0,0,0,0,X Gortat
10125,12.0,F,10/28/1993,23.0,Y,93,CHA,Charlotte,Hornets,48,25,10,15,9,15,10,Treveon Graham
9419,39.0,SF,3/12/1994,23.0,N,96,OKL,Oklahoma City,Thunder,82,212,109,116,43,147,90,Jerami Grant
9374,13.0,PG,10/9/1992,24.0,N,89,CHI,Chicago,Bulls,73,167,79,134,49,73,65,Jerian Grant
9477,14.0,SG,6/22/1987,29.0,N,106,SAS,San Antonio,Spurs,73,138,58,310,118,32,27,Danny Green
9228,23.0,PF,3/4/1990,27.0,N,101,GSW,Golden State,Warriors,82,388,191,263,81,213,151,Draymond Green
9517,18.0,PG,5/8/1991,26.0,N,98,UTA,Utah,Jazz,1,0,0,0,0,0,0,Erick Green
9316,14.0,SG,1/26/1986,31.0,N,82,BOS,Boston,Celtics,63,122,56,111,39,41,33,Gerald Green
9302,0.0,PF,6/21/1990,26.0,N,107,MEM,Memphis,Grizzlies,80,356,195,143,55,167,134,JaMychal Green
9271,8.0,SF,8/28/1986,30.0,N,95,ORL,Orlando,Magic,72,365,167,193,53,168,145,Jeff Green
9262,32.0,PF,3/16/1989,28.0,N,102,LAC,Los Angeles,Clippers,66,858,441,113,38,421,320,Blake Griffin
9141,12.0,PG,12/26/1988,28.0,N,93,CHA,Charlotte,Hornets,1,0,0,0,0,0,0,Jorge Gutierrez
9658,41.0,C,4/1/1990,27.0,N,84,BRO,Brooklyn,Nets,73,199,119,180,55,52,39,Justin Hamilton
9657,20.0,C,8/27/1992,24.0,N,108,DAL,Dallas,Mavericks,34,32,12,10,5,20,9,A.J. Hammons
9087,10.0,SG,3/16/1992,25.0,N,91,ATL,Atlanta,Hawks,81,495,266,417,149,214,164,Tim Hardaway Jr.
9232,13.0,SG,8/26/1989,27.0,N,109,HOU,Houston,Rockets,82,776,412,756,262,881,746,James Harden
9444,4.0,SF,5/11/1993,24.0,N,97,POR,Portland,Trail Blazers,81,431,246,194,68,124,77,Maurice Harkless
9563,,PF,8/30/1989,27.0,N,85,PHI,Philadelphia,76ers,4,5,3,7,2,0,0,Justin Harper
9244,35.0,PF,1/26/1994,23.0,N,109,HOU,Houston,Rockets,72,338,224,7,1,121,76,Montrezl Harrell
9176,34.0,PG,2/27/1983,34.0,N,108,DAL,Dallas,Mavericks,67,165,78,177,58,129,107,Devin Harris
9191,14.0,SG,9/14/1994,22.0,N,99,DEN,Denver,Nuggets,62,381,213,255,107,134,104,Gary Harris
