Toney Douglas,516,1404,0.36752136752136755,0.36921943398462564
Tony Allen,3288,7140,0.46050420168067224,0.46043620494511855
Tony Parker,3180,6828,0.46572934973637964,0.4656342965595005
Tony Snell,2952,6504,0.45387453874538747,0.453831837276733
Treveon Graham,228,480,0.475,0.47315496798510376
Trevor Ariza,3912,9564,0.4090338770388959,0.40915180423220177
Trevor Booker,3660,7092,0.5160744500846024,0.5157605834126349
Trey Burke,1392,3048,0.4566929133858268,0.456573497360693
Trey Lyles,1908,5268,0.3621867881548975,0.3626784090658726
Tristan Thompson,3144,5244,0.5995423340961098,0.598620778886128
Troy Daniels,2220,5952,0.37298387096774194,0.3733625248837562
Troy Williams,804,1848,0.43506493506493504,0.43523128948993106
Ty Lawson,2844,6264,0.4540229885057471,0.45397791732532855
Tyler Ennis,1080,2496,0.4326923076923077,0.4328455432694623
Tyler Johnson,4284,9948,0.43063932448733416,0.43068460562790817
Tyler Ulis,2208,5256,0.4200913242009132,0.4202395447535413
Tyler Zeller,936,1896,0.4936708860759494,0.49287656347167236
Tyreke Evans,1800,4440,0.40540540540540543,0.4056839975594401
Tyson Chandler,1836,2736,0.6710526315789473,0.6684830309886949
Tyus Jones,900,2172,0.4143646408839779,0.41480207377674
Udonis Haslem,132,276,0.4782608695652174,0.4748580034737038
Victor Oladipo,4944,11148,0.4434876210979548,0.44349188674445333
Vince Carter,2316,5880,0.39387755102040817,0.39414962722991836
Wade Baldwin IV,432,1368,0.3157894736842105,0.31869412104815387
Walter Tavares,48,60,0.8,0.6778926198214914
Wayne Ellington,2772,6660,0.41621621621621624,0.4163515554366531
Wayne Selden,300,696,0.43103448275862066,0.4316385718806445
Wesley Johnson,876,2400,0.365,0.36603510865904687
Wesley Matthews,3996,10164,0.39315230224321135,0.39331229336278783
Will Barton,3540,8004,0.44227886056971516,0.4422895275314096
Willie Cauley-Stein,3060,5772,0.5301455301455301,0.5296839989274621
Willie Reed,1944,3420,0.5684210526315789,0.5672961415352111
Wilson Chandler,5196,11280,0.46063829787234045,0.46059481503585237
Yogi Ferrell,1920,4728,0.40609137055837563,0.4063485707282491
Zach LaVine,3912,8520,0.4591549295774648,0.4591028695554864
Zach Randolph,5196,11568,0.4491701244813278,0.44915882413906805
Zaza Pachulia,1968,3672,0.5359477124183006,0.5351751892261605
